transaction_id,posting_date,document_date,amount,vendor_name,invoice_number,debit_account,credit_account,narration,is_manual_entry,gst_amount,gstin
TXN-093979,2025-04-02,2025-03-31,1494.17,VENDOR_0138,INV-2025-4139,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0138,False,268.95,27ABCDE4502F1Z5
TXN-093980,2025-06-18,2025-06-18,4854.58,VENDOR_0085,INV-2025-7900,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0085,False,873.82,27ABCDE9419F1Z5
TXN-093981,2025-08-21,2025-08-19,4568.24,VENDOR_0024,INV-2025-6712,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0024,False,822.28,27ABCDE4419F1Z5
TXN-093982,2026-03-21,2026-03-21,4775.07,VENDOR_0143,INV-2025-7338,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_0143,False,859.51,27ABCDE1328F1Z5
TXN-093983,2025-07-12,2025-07-09,4178.44,VENDOR_0022,INV-2025-8248,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0022,False,752.12,27ABCDE3923F1Z5
TXN-093984,2025-06-21,2025-06-18,1598.26,VENDOR_0012,INV-2025-6317,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0012,False,287.69,27ABCDE1815F1Z5
TXN-093985,2025-05-23,2025-05-22,2369.0,VENDOR_0115,INV-2025-8407,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0115,False,426.42,27ABCDE6852F1Z5
TXN-093986,2025-05-23,2025-05-23,856.99,VENDOR_0016,INV-2025-5778,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0016,False,154.26,27ABCDE6268F1Z5
TXN-093987,2025-06-16,2025-06-16,1654.38,VENDOR_0030,INV-2025-5073,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0030,False,297.79,27ABCDE9766F1Z5
TXN-093988,2025-06-27,2025-06-27,14290.66,VENDOR_0173,INV-2025-3603,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0173,False,2572.32,27ABCDE6119F1Z5
TXN-093989,2025-12-04,2025-12-03,9607.92,VENDOR_0086,INV-2025-3165,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0086,False,1729.43,27ABCDE3197F1Z5
TXN-093990,2026-03-05,2026-03-05,19067.79,VENDOR_0054,INV-2025-2364,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_0054,False,3432.20,27ABCDE8893F1Z5
TXN-093991,2025-05-16,2025-05-13,1390.9,VENDOR_0154,INV-2025-1795,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0154,False,250.36,27ABCDE9136F1Z5
TXN-093992,2025-12-11,2025-12-08,150.00,VENDOR_0139,INV-2025-3298,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0139,False,27.00,27ABCDE1675F1Z5
TXN-093993,2026-02-09,2026-02-09,18587.16,VENDOR_0175,INV-2025-9429,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0175,False,3345.69,27ABCDE8656F1Z5
TXN-093994,2025-07-10,2025-07-09,8131.75,VENDOR_0094,INV-2025-2678,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0094,False,1463.72,27ABCDE3606F1Z5
TXN-093995,2026-02-03,2026-02-01,19115.18,VENDOR_0159,INV-2025-8594,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_0159,False,3440.73,27ABCDE5495F1Z5
TXN-093996,2026-03-08,2026-03-05,847.88,VENDOR_0057,INV-2025-8843,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0057,False,152.62,27ABCDE8900F1Z5
TXN-093997,2025-07-08,2025-07-08,1886.66,VENDOR_0171,INV-2025-3389,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0171,False,339.60,27ABCDE6006F1Z5
TXN-093998,2025-09-10,2025-09-07,1846.26,VENDOR_0153,INV-2025-2723,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0153,False,332.33,27ABCDE9230F1Z5
TXN-093999,2025-05-05,2025-05-05,710.57,VENDOR_0041,INV-2025-8540,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0041,False,127.90,27ABCDE7003F1Z5
TXN-094000,2026-01-11,2026-01-10,845.85,VENDOR_0069,INV-2025-6196,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0069,False,152.25,27ABCDE6637F1Z5
TXN-094001,2025-12-30,2025-12-27,38878.11,VENDOR_0047,INV-2025-5853,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0047,False,6998.06,27ABCDE8571F1Z5
TXN-094002,2025-08-25,2025-08-23,3514.56,VENDOR_0076,INV-2025-6738,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0076,False,632.62,27ABCDE6928F1Z5
TXN-094003,2025-09-07,2025-09-07,6650.54,VENDOR_0078,INV-2025-2246,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0078,False,1197.10,27ABCDE9204F1Z5
TXN-094004,2026-03-24,2026-03-22,3292.59,VENDOR_0117,INV-2025-4075,Raw Material Purchases,HDFC Current Account,Payment for raw material purchases to VENDOR_0117,False,592.67,27ABCDE7545F1Z5
TXN-094005,2025-08-20,2025-08-18,7066.86,VENDOR_0196,INV-2025-9050,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0196,False,1272.03,27ABCDE7899F1Z5
TXN-094006,2025-12-07,2025-12-07,2721.21,VENDOR_0159,INV-2025-8891,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0159,False,489.82,27ABCDE4045F1Z5
TXN-094007,2025-06-22,2025-06-20,683.96,VENDOR_0161,INV-2025-4959,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0161,False,123.11,27ABCDE8616F1Z5
TXN-094008,2025-12-10,2025-12-10,6894.57,VENDOR_0155,INV-2025-5060,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0155,False,1241.02,27ABCDE9745F1Z5
TXN-094009,2025-09-16,2025-09-14,12635.47,VENDOR_0198,INV-2025-8638,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_0198,False,2274.38,27ABCDE9127F1Z5
TXN-094010,2025-08-07,2025-08-05,9211.21,VENDOR_Z03,INV-2025-2651,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_Z03,False,1658.02,27ABCDE8582F1Z5
TXN-094011,2025-12-18,2025-12-18,51388.03,VENDOR_0194,INV-2025-1034,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_0194,False,9249.85,27ABCDE9263F1Z5
TXN-094012,2025-05-24,2025-05-23,2565.4,VENDOR_0193,INV-2025-1829,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0193,False,461.77,27ABCDE6517F1Z5
TXN-094013,2025-10-07,2025-10-05,561.66,VENDOR_0158,INV-2025-9938,Raw Material Purchases,HDFC Current Account,Payment for raw material purchases to VENDOR_0158,False,101.10,27ABCDE6162F1Z5
TXN-094014,2025-06-22,2025-06-22,974.45,VENDOR_0200,INV-2025-7847,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0200,False,175.40,27ABCDE1888F1Z5
TXN-094015,2025-07-06,2025-07-04,5582.0,VENDOR_0117,INV-2025-9314,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0117,False,1004.76,27ABCDE6771F1Z5
TXN-094016,2025-04-20,2025-04-19,11588.21,VENDOR_0018,INV-2025-6114,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0018,False,2085.88,27ABCDE4881F1Z5
TXN-094017,2025-09-07,2025-09-04,4955.58,VENDOR_0049,INV-2025-2640,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0049,False,892.00,27ABCDE2106F1Z5
TXN-094018,2026-02-24,2026-02-24,122094.3,VENDOR_0150,INV-2025-6982,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0150,False,21976.97,27ABCDE2576F1Z5
TXN-094019,2025-12-25,2025-12-24,2070.8,VENDOR_0097,INV-2025-7913,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0097,False,372.74,27ABCDE5146F1Z5
TXN-094020,2025-11-03,2025-11-03,4430.93,VENDOR_0038,INV-2025-8720,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0038,False,797.57,27ABCDE6747F1Z5
TXN-094021,2025-08-11,2025-08-08,9444.08,VENDOR_0155,INV-2025-5325,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0155,False,1699.93,27ABCDE5855F1Z5
TXN-094022,2025-06-25,2025-06-25,3055.94,VENDOR_0064,INV-2025-8326,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0064,False,550.07,27ABCDE7373F1Z5
TXN-094023,2025-11-20,2025-11-19,7543.3,VENDOR_X17,INV-2025-7317,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_X17,False,1357.79,27ABCDE6866F1Z5
TXN-094024,2025-08-14,2025-08-14,35957.04,VENDOR_0188,INV-2025-8954,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0188,False,6472.27,27ABCDE6179F1Z5
TXN-094025,2026-01-04,2026-01-01,1428.45,VENDOR_0152,INV-2025-4319,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0152,False,257.12,27ABCDE6290F1Z5
TXN-094026,2026-01-23,2026-01-23,1804.68,VENDOR_0044,INV-2025-5237,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0044,False,324.84,27ABCDE1773F1Z5
TXN-094027,2025-05-30,2025-05-30,12972.42,VENDOR_0190,INV-2025-6855,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0190,False,2335.04,27ABCDE7189F1Z5
TXN-094028,2025-05-03,2025-05-01,2808.98,VENDOR_0006,INV-2025-9889,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0006,False,505.62,27ABCDE4709F1Z5
TXN-094029,2026-03-31,2026-03-28,3028.68,VENDOR_0152,INV-2025-4826,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0152,False,545.16,27ABCDE9733F1Z5
TXN-094030,2025-05-25,2025-05-23,975.95,VENDOR_0007,INV-2025-6842,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0007,False,175.67,27ABCDE5398F1Z5
TXN-094031,2025-07-29,2025-07-26,8669.66,VENDOR_0195,INV-2025-4779,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0195,False,1560.54,27ABCDE2666F1Z5
TXN-094032,2025-08-26,2025-08-24,339.1,VENDOR_0091,INV-2025-6948,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0091,False,61.04,27ABCDE7928F1Z5
TXN-094033,2025-08-22,2025-08-20,1838.48,VENDOR_0149,INV-2025-1560,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0149,False,330.93,27ABCDE5937F1Z5
TXN-094034,2025-04-09,2025-04-07,6917.22,VENDOR_0046,INV-2025-7198,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0046,False,1245.10,27ABCDE9737F1Z5
TXN-094035,2025-04-11,2025-04-09,29217.78,VENDOR_0141,INV-2025-1202,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_0141,False,5259.20,27ABCDE9794F1Z5
TXN-094036,2025-07-02,2025-06-30,4449.59,VENDOR_0125,INV-2025-9167,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0125,False,800.93,27ABCDE5323F1Z5
TXN-094037,2025-07-19,2025-07-18,1810.66,VENDOR_0037,INV-2025-3813,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0037,False,325.92,27ABCDE1239F1Z5
TXN-094038,2026-01-13,2026-01-10,14602.36,VENDOR_0013,INV-2025-2107,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0013,False,2628.42,27ABCDE3855F1Z5
TXN-094039,2025-07-26,2025-07-25,6705.96,VENDOR_0183,INV-2025-6092,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0183,False,1207.07,27ABCDE6214F1Z5
TXN-094040,2026-01-30,2026-01-30,13968.63,VENDOR_0002,INV-2025-7025,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0002,False,2514.35,27ABCDE1596F1Z5
TXN-094041,2025-04-02,2025-04-01,1471.26,VENDOR_0133,INV-2025-3317,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0133,False,264.83,27ABCDE4456F1Z5
TXN-094042,2025-04-11,2025-04-11,7689.11,VENDOR_0180,INV-2025-2584,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0180,False,1384.04,27ABCDE4552F1Z5
TXN-094043,2026-02-28,2026-02-27,5215.99,VENDOR_0184,INV-2025-2987,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0184,False,938.88,27ABCDE6842F1Z5
TXN-094044,2025-04-27,2025-04-24,1279.35,VENDOR_0133,INV-2025-9533,Raw Material Purchases,HDFC Current Account,Payment for raw material purchases to VENDOR_0133,False,230.28,27ABCDE8623F1Z5
TXN-094045,2025-05-29,2025-05-26,4128.38,VENDOR_0052,INV-2025-9562,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0052,False,743.11,27ABCDE7757F1Z5
TXN-094046,2025-07-19,2025-07-16,1549.01,VENDOR_0176,INV-2025-5571,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0176,False,278.82,27ABCDE9827F1Z5
TXN-094047,2025-04-05,2025-04-04,15268.07,VENDOR_0120,INV-2025-8052,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0120,False,2748.25,27ABCDE3417F1Z5
TXN-094048,2026-01-25,2026-01-24,4411.73,VENDOR_0090,INV-2025-4548,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0090,False,794.11,27ABCDE6122F1Z5
TXN-094049,2025-09-07,2025-09-07,17842.41,VENDOR_0118,INV-2025-4440,Raw Material Purchases,HDFC Current Account,Payment for raw material purchases to VENDOR_0118,False,3211.63,27ABCDE3299F1Z5
TXN-094050,2025-12-13,2025-12-10,1426.38,VENDOR_0010,INV-2025-4459,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0010,False,256.75,27ABCDE4434F1Z5
TXN-094051,2026-03-07,2026-03-06,5361.21,VENDOR_0077,INV-2025-3009,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0077,False,965.02,27ABCDE9748F1Z5
TXN-094052,2026-01-04,2026-01-04,4351.31,VENDOR_0109,INV-2025-6707,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0109,False,783.24,27ABCDE5508F1Z5
TXN-094053,2025-06-03,2025-06-03,6098.86,VENDOR_0001,INV-2025-3497,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0001,False,1097.79,27ABCDE4221F1Z5
TXN-094054,2026-03-06,2026-03-03,41325.98,VENDOR_0163,INV-2025-4240,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0163,False,7438.68,27ABCDE9762F1Z5
TXN-094055,2025-06-13,2025-06-11,4914.8,VENDOR_0121,INV-2025-6200,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0121,False,884.66,27ABCDE1357F1Z5
TXN-094056,2025-06-15,2025-06-12,6875.79,VENDOR_Z03,INV-2025-7875,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_Z03,False,1237.64,27ABCDE9521F1Z5
TXN-094057,2025-10-12,2025-10-12,73145.42,VENDOR_0108,INV-2025-9635,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0108,False,13166.18,27ABCDE7372F1Z5
TXN-094058,2026-02-20,2026-02-18,5781.19,VENDOR_0164,INV-2025-7135,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0164,False,1040.61,27ABCDE6694F1Z5
TXN-094059,2025-04-30,2025-04-28,13942.09,VENDOR_0192,INV-2025-2705,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0192,False,2509.58,27ABCDE2518F1Z5
TXN-094060,2025-06-28,2025-06-25,6263.42,VENDOR_0034,INV-2025-3100,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0034,False,1127.42,27ABCDE6738F1Z5
TXN-094061,2025-12-19,2025-12-18,9580.87,VENDOR_0112,INV-2025-5071,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0112,False,1724.56,27ABCDE8181F1Z5
TXN-094062,2026-02-06,2026-02-03,5719.88,VENDOR_0053,INV-2025-4540,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0053,False,1029.58,27ABCDE9772F1Z5
TXN-094063,2025-11-02,2025-10-31,5923.48,VENDOR_0093,INV-2025-5003,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0093,False,1066.23,27ABCDE6752F1Z5
TXN-094064,2025-12-19,2025-12-16,15459.27,VENDOR_0035,INV-2025-5231,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0035,False,2782.67,27ABCDE5861F1Z5
TXN-094065,2025-09-02,2025-09-02,602.78,VENDOR_0187,INV-2025-4592,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0187,False,108.50,27ABCDE9475F1Z5
TXN-094066,2025-12-12,2025-12-10,7156.8,VENDOR_0187,INV-2025-4742,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0187,False,1288.22,27ABCDE6206F1Z5
TXN-094067,2025-12-11,2025-12-10,23462.46,VENDOR_0150,INV-2025-5326,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0150,False,4223.24,27ABCDE9148F1Z5
TXN-094068,2025-07-28,2025-07-26,12290.81,VENDOR_0173,INV-2025-8808,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0173,False,2212.35,27ABCDE7025F1Z5
TXN-094069,2025-11-15,2025-11-13,3305.95,VENDOR_0001,INV-2025-8263,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0001,False,595.07,27ABCDE4536F1Z5
TXN-094070,2026-01-22,2026-01-21,7993.71,VENDOR_0092,INV-2025-1945,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0092,False,1438.87,27ABCDE8036F1Z5
TXN-094071,2025-12-10,2025-12-10,6502.81,VENDOR_0030,INV-2025-2661,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0030,False,1170.51,27ABCDE9567F1Z5
TXN-094072,2025-10-03,2025-10-02,3816.08,VENDOR_0056,INV-2025-6854,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0056,False,686.89,27ABCDE1319F1Z5
TXN-094073,2025-06-30,2025-06-28,2519.75,VENDOR_0096,INV-2025-2145,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0096,False,453.56,27ABCDE9517F1Z5
TXN-094074,2025-06-27,2025-06-24,3139.08,VENDOR_0063,INV-2025-9103,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0063,False,565.03,27ABCDE1733F1Z5
TXN-094075,2025-12-19,2025-12-19,8612.02,VENDOR_0157,INV-2025-8354,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0157,False,1550.16,27ABCDE8634F1Z5
TXN-094076,2025-04-06,2025-04-05,3520.76,VENDOR_0143,INV-2025-7383,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0143,False,633.74,27ABCDE8159F1Z5
TXN-094077,2025-10-15,2025-10-14,16281.29,VENDOR_0031,INV-2025-2487,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0031,False,2930.63,27ABCDE2542F1Z5
TXN-094078,2025-09-24,2025-09-24,72793.1,VENDOR_0052,INV-2025-1455,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0052,False,13102.76,27ABCDE6038F1Z5
TXN-094079,2025-07-02,2025-06-30,9680.37,VENDOR_0015,INV-2025-3714,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0015,False,1742.47,27ABCDE5393F1Z5
TXN-094080,2025-07-29,2025-07-28,24853.49,VENDOR_0147,INV-2025-2280,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0147,False,4473.63,27ABCDE2473F1Z5
TXN-094081,2025-11-20,2025-11-18,6258.77,VENDOR_0110,INV-2025-4199,Raw Material Purchases,HDFC Current Account,Payment for raw material purchases to VENDOR_0110,False,1126.58,27ABCDE6098F1Z5
TXN-094082,2025-07-13,2025-07-11,396.43,VENDOR_0111,INV-2025-7447,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0111,False,71.36,27ABCDE7346F1Z5
TXN-094083,2025-06-12,2025-06-11,912.36,VENDOR_0062,INV-2025-2092,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0062,False,164.22,27ABCDE1160F1Z5
TXN-094084,2025-04-27,2025-04-26,10352.95,VENDOR_0193,INV-2025-4315,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0193,False,1863.53,27ABCDE4922F1Z5
TXN-094085,2026-02-05,2026-02-03,8728.33,VENDOR_0100,INV-2025-2487,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0100,False,1571.10,27ABCDE2089F1Z5
TXN-094086,2026-03-22,2026-03-20,34567.45,VENDOR_0106,INV-2025-4687,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0106,False,6222.14,27ABCDE8523F1Z5
TXN-094087,2025-04-22,2025-04-19,1646.54,VENDOR_0081,INV-2025-7795,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0081,False,296.38,27ABCDE5624F1Z5
TXN-094088,2025-06-20,2025-06-17,13099.72,VENDOR_0073,INV-2025-8511,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0073,False,2357.95,27ABCDE6415F1Z5
TXN-094089,2025-10-30,2025-10-29,2573.59,VENDOR_X17,INV-2025-8817,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_X17,False,463.25,27ABCDE6243F1Z5
TXN-094090,2025-10-05,2025-10-05,812.73,VENDOR_0007,INV-2025-3558,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0007,False,146.29,27ABCDE9661F1Z5
TXN-094091,2026-02-07,2026-02-05,743.57,VENDOR_0059,INV-2025-5258,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0059,False,133.84,27ABCDE8463F1Z5
